Chart Title: ,Avg Available Memory Bytes (Preview) for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dbg002-SS_0,Clstr004-SS_3,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr004-SS_4,Clstr003-SS_2,Clstr003-SS_3,Clstr003-SS_4,Clstr003-SS_1,Clstr003-SS_0,Clstr009-SS_3,Clstr009-SS_7,Clstr009-SS_8,Clstr009-SS_0,Clstr009-SS_2,Clstr009-SS_9,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_1,Clstr009-SS_4,Clstr008-SS_3,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_1,Clstr008-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/8/2025 4:50,1.04765E+11,91231774310,86785916928,86806049587,88542806016,88718652211,80885370061,82852079206,80112150118,75835952333,74907228570,51507416269,--,--,49777370726,49587578470,--,--,--,47326743757,48247498342,25943447962,25315141222,26322613043,25362746573,24956003942,2734791066,2744123392,2733637632,2732589056
2/8/2025 4:55,1.03513E+11,92960456704,87146102784,86881442202,88605406003,84592925082,80915569050,82984619213,79823686861,75862271590,75540568474,51457189478,--,--,49721062195,49671254835,--,--,--,47216748134,48155328512,26016953139,25444640358,26200558797,25245620634,24928426394,2734686208,2744123392,2733218202,2732589056
2/8/2025 5:00,1.03472E+11,93659752038,87222334259,86836877722,88247107584,88720434790,80856219648,83153859379,79673425920,75905472922,75856714138,51443453133,--,--,49736266547,49662551654,--,--,--,47308813107,48216460493,26147395994,25426709709,26336559104,25370925466,25121259520,2734686208,2744123392,2731959910,2732379341
2/8/2025 5:05,1.0345E+11,93719416013,87401745613,87080252211,88200341094,87197587866,80474118554,83293319987,79726274150,76317773005,75759511142,51419335885,--,--,49760174080,49555806618,--,--,--,47296964198,48342604186,26209471693,25355301683,26303633818,25358761984,25215841075,2733742490,2744228250,2724200448,2731540480
2/8/2025 5:10,1.03624E+11,93630287053,87148724224,89278696653,88315474739,87538689638,79129424691,83315340083,79698801459,77797313741,75926444442,51396791501,--,--,49660349645,49630150656,--,--,--,47181306266,48235334861,26134813082,25422829978,26232854938,25319964672,25165614285,2730282189,2744123392,2716860416,2731540480
2/8/2025 5:15,1.04433E+11,93132003738,87243620352,89041089331,87137714176,87923726746,79325088973,81517137101,79784050688,78545577574,76893021798,51372045107,--,--,49770345267,49638434406,--,--,--,47243381965,48345749914,26202341376,25433315738,26292833485,25485639680,25238280602,2729443328,2744123392,2737936794,2731540480
2/8/2025 5:20,1.05007E+11,92203909120,87441696358,89111029350,85960373043,88042006118,79764127744,79741478502,79793802445,78478049280,76510606131,51432233370,--,--,49752834048,49560944640,--,--,--,47242752819,48315026637,26265675366,25324578406,26314958438,25546457088,25285256806,2729443328,2744123392,2739299942,2730282189
2/8/2025 5:25,1.05009E+11,89079467213,89305015910,88261997363,86606820147,88018203443,79743890227,80745804595,79639871488,74660288922,75598345011,51390500045,--,--,49678385152,49603411968,--,--,--,47164529050,48245401190,26209891123,25434364314,26184410726,25447890944,25180818637,2728289894,2744123392,2736363930,2727136461
2/8/2025 5:30,1.04903E+11,90204589261,92074724557,88391601357,87075114189,88175804416,79648260096,80956987802,79782477824,78342573261,75512886067,51425522483,--,--,49746437734,49622915482,--,--,--,47293713613,48302443725,26282557440,25421781402,26309715558,25604653056,25380152934,2727346176,2744123392,2734686208,2725249024
2/8/2025 5:35,1.0508E+11,90792840397,91940716544,88559583232,84382580736,87918379008,79410128486,80939791155,79464969011,77932160614,75004850995,51481201869,--,--,49773805568,49509669274,--,--,--,47320871731,48306952602,26349456589,25357818266,26289687757,25585464115,25414336512,2727346176,2744123392,2729233613,2723151872
2/8/2025 5:40,1.0499E+11,90755825664,91974795264,88457032499,85574287360,87772731802,79851998413,79764547174,79362208563,77985113702,75242563174,51457504051,--,--,49654477619,49588312474,--,--,--,47204270080,48211951616,26289268326,25378160640,26223522611,25516992102,25359600845,2727346176,2744123392,2720530432,2719481856
2/8/2025 5:45,1.04765E+11,86991228109,91844562125,88255286477,86827335680,87886921728,80104076083,76267651072,79436133171,77959423590,75226415104,51442719130,--,--,49764787814,49643257856,--,--,--,47306925670,48361163981,26335300813,25386339533,26290631475,25593852723,25420523110,2727346176,2744123392,2721159578,2718328422
2/8/2025 5:50,1.05289E+11,86143139840,91954348032,88435326976,86934080717,87935261082,80339061965,78394477773,79479229645,77942122086,75228617114,51513183437,--,--,49748220314,49578665574,--,--,--,47299061350,48344281907,26351973171,25286515098,26309086413,25645652378,25450512384,2726402458,2744647680,2721683866,2718957568
2/8/2025 5:55,1.05588E+11,91011887923,91982135296,88537877709,87309680640,87800623923,80332770509,79475035341,79368814592,78004092928,75349727642,51461488640,--,--,49674505421,49641894707,--,--,--,47186549146,48235964006,26265570509,25426395136,26183991296,25543416218,25352470528,2726507315,2744647680,2721474150,2734266778
2/8/2025 6:00,1.05629E+11,91152397107,91942499123,86059673190,87309575782,87810795110,80228751770,79759933440,79499676877,77947889254,74027053875,51447437722,--,--,49710471578,49589361050,--,--,--,47252085146,48282206208,26327541350,25411085926,26310344704,25665680179,25481864806,2726926746,2759852032,2721683866,2731540480
2/8/2025 6:05,1.05907E+11,91138346189,92043267277,86716710912,86993534976,87599716762,80318614733,79980029542,81174881894,76844158157,73434713293,51440202547,--,--,49721167053,49571220685,--,--,--,47245793690,48283988787,26361095782,25348695654,26284025446,25642506650,25468338176,2748107981,2759432602,2727241318,2731121050
2/8/2025 6:10,1.05917E+11,90079913574,92047776154,87331071590,87223068262,78805204992,80314735002,80019980288,81680610099,77155690086,73807796634,51436637389,--,--,49597959373,49649444454,--,--,--,47147751834,48192238387,26298390938,25405633331,25510281216,25546876518,25393050419,2746325402,2748422554,2727975322,2729233613
2/8/2025 6:15,1.0585E+11,88889779814,91940611686,87385178112,87406778778,85548806963,79641129779,79956751155,81725384294,77252893082,70376226816,51392282624,--,--,49715295027,49603621683,--,--,--,47272637235,48330860134,26353126605,25421152256,25737612493,25656557568,25459215565,2743179674,2740977664,2723885875,2728394752
2/8/2025 6:20,1.05983E+11,89109875917,92014850867,87582100685,87178923213,86594027520,79890795725,80066641920,81716785971,77296094413,70688387891,51471450112,--,--,49678594867,49502119526,--,--,--,47273685811,48323729818,26360256922,25300146586,25869208781,25684135117,25482284237,2742026240,2740977664,2720845005,2737412506
2/8/2025 6:25,1.05858E+11,89068142592,91147678515,87668922778,87248443802,86900316570,80194673050,80160070042,81598296883,76958662656,71375310029,51423635046,--,--,49607396557,49585271603,--,--,--,47171030221,48257564672,26283815731,25478194790,25759632589,25564912026,25362327142,2741397094,2740663091,2740138803,2738880512
2/8/2025 6:30,1.05762E+11,88618093773,90348244173,87632012902,87209122202,87176092058,80094953472,79859757875,81528671437,69958264422,71586283520,51432862515,--,--,49681111450,49605194547,--,--,--,47263200051,48316599501,26312966144,25575817216,25898359194,25690741146,25488156262,2740977664,2739824230,2747688550,2737622221
2/8/2025 6:35,1.05859E+11,86133702656,91498951475,87747565978,87091996262,87236280320,80101244928,79747874816,81190086246,68015253094,71626129408,51478685286,--,--,49725780787,49557379482,--,--,--,47256174592,48309469184,26374307840,25509861786,25870047642,25664946176,25467079885,2740977664,2738146509,2731750195,2736783360
2/8/2025 6:40,1.05851E+11,87380774093,91185007821,87803245363,87119573811,87369449472,80131863347,79948152832,81369602458,68494347469,71809105920,51446389146,--,--,49608549990,49577931571,--,--,--,47163165901,48201675571,26295559782,25575083213,25816465408,20834051686,25405947904,2740977664,2734686208,2741921382,2736783360
2/8/2025 6:45,1.05792E+11,88201704243,90873580749,87737499648,87106990899,87475041075,80403863962,80047977267,81560338432,74995308954,71839409766,51440412262,--,--,49747381453,49667689677,--,--,--,47282598707,48310727475,26355538330,25615348531,25879065395,23660907725,25468443034,2746744832,2751463424,2745171968,2736783360
2/8/2025 6:50,1.05891E+11,88263779942,91050160947,88681847194,87802930790,87074380186,80006348800,79674369638,81567678464,75552102810,72071983923,51502592819,--,--,49727773082,49587054182,--,--,--,47287002726,48287134515,26356062618,25477775360,25900770918,24448283443,25483857101,2749890560,2739404800,2745276826,2750205133
2/8/2025 6:55,1.06019E+11,89241367347,91034642022,89188099686,89292328141,86765679411,79619529114,78533728666,80691173786,75795477299,71608093901,51424578765,--,--,49654687334,49660873933,--,--,--,47187492864,48232084275,26299334656,25604653056,25770747494,24551568179,25364214579,2746430259,2738251366,2742235955,2744123392
2/8/2025 7:00,1.05892E+11,89413962957,89323051418,89034483302,87999224218,87195700429,79457419264,79011459891,79942700237,75392404685,72378063258,51384837734,--,--,49696106086,49597330227,--,--,--,47270015795,48259032678,26322298470,23714699674,25903077786,24711161446,25494552576,2740138803,2748737126,2740453376,2734791066
2/8/2025 7:05,1.06027E+11,89420254413,91195493581,87815199130,88279403725,87353720832,78263405773,79265320141,80543534285,74992687514,71975410074,51439363686,--,--,49707430707,49499602944,--,--,--,47218845286,48261863834,26374202982,26130723635,25876443955,24762751386,25474419917,2738985370,2743599104,2732589056,2728289894
2/8/2025 7:10,1.05881E+11,89336473190,93092996710,87995554202,88483351757,87293217997,78611952435,79300447437,80824762368,75033791693,71969747763,51459496346,--,--,49599741952,49318933299,--,--,--,47108639949,48263960986,26283396301,26188919603,25803882496,24726051226,25408045056,2737831936,2741711667,2721054720,2727031603
2/8/2025 7:15,1.06105E+11,89710290534,92976290202,88410266010,88354901197,88001321370,78737362125,79257875251,80998406554,75456892109,72359818035,51427305062,--,--,49762585805,49644411290,--,--,--,47224193024,48305274880,26369694106,26203494810,25865538765,24831537971,25477775360,2736678502,2738880512,2746010829,2724619878
2/8/2025 7:20,1.06075E+11,90057683763,92999778304,88530747392,87887131443,88289994342,78955046502,79674684211,81478759219,75683384525,72608540262,51465578086,--,--,49639692698,49573946982,--,--,--,47211924685,48275075891,26357425766,26095072051,25896681472,24903994573,25500634317,2735315354,2736993075,2747269120,2743808819
2/8/2025 7:25,1.05941E+11,90050658304,92986671104,88528021094,88220578611,88206947123,79425018266,80567966106,81457892557,75827144294,72526972700,51423949619,--,--,49640741274,49691492352,--,--,--,47176587674,48231769702,26312966144,26206850253,25816045978,24803540992,25395147571,2729967616,2740348518,2744542822,2740767949
2/8/2025 7:30,1.05824E+11,90624753664,92916940800,88286324326,88428720947,88294503219,79542039347,80468456243,81443736781,75823369421,71142631014,51460964352,--,--,49724312781,49602048819,--,--,--,47286059008,48299402854,26331316224,26191855616,26009193677,24973515162,25494028288,2727136461,2751882854,2738565939,2734581350
2/8/2025 7:35,1.05987E+11,90749743923,92971047322,88093910630,89135670886,88258117632,79609777357,80595438797,80828222669,75827458867,71284817920,51516224307,--,--,49759964365,49476639130,--,--,--,47279138406,48285561651,26382801306,26108913254,25993779610,24987356365,25487002829,2744752538,2752302285,2737097933,2731750195
2/8/2025 7:40,1.0616E+11,91087595110,92212822016,88250882458,89242835354,88182305587,79636096614,80609175142,80955310080,75932945613,71749966234,51395533210,--,--,49653533901,49511032422,--,--,--,47188436582,48187193572,26289897472,26172247245,25910103245,24982532915,25408674202,2741921382,2742235955,2734057062,2744752538
2/8/2025 7:45,1.05948E+11,91377631232,91972488397,88160075776,87501570048,86856695808,78427088486,80015471411,81201306010,75956538573,71790441267,51361873920,--,--,49772756992,49592087347,--,--,--,47283647283,48324463821,26385108173,26158091469,25984237568,25044818330,25372812902,2738985370,2738880512,2732589056,2729023898
2/8/2025 7:50,1.05927E+11,91387802419,92178102500,88310022144,87345541939,84908965888,78057465446,79490029978,81247757926,75941334221,71689148826,51446179430,--,--,49706696704,49437632102,--,--,--,47234993357,48315446067,26375146701,26049354138,26013912269,25077429043,24805533286,2735315354,2736993075,2725249024,2732903629
2/8/2025 7:55,1.0595E+11,91289445990,92904253030,88030366925,85518922547,86269912678,79073640448,79177868902,81143739187,76034762342,71860695859,51426571059,--,--,49649549312,49513549005,--,--,--,47105703936,48241626317,26321879040,26193952768,25907272090,24983266918,24978967757,2735525069,2731540480,2722103296,2733218202
2/8/2025 8:00,1.05066E+11,92380594176,92527080243,87719464141,85718571418,86294868787,79231555994,75281779917,81272818893,75652032102,72182713549,51477007565,--,--,49726619648,49551926886,--,--,--,47267079782,48249385779,26345367142,26182733005,26026704896,25157435392,25286200525,2734686208,2727136461,2722522726,2729443328
2/8/2025 8:05,1.06278E+11,92958883840,92517957632,87580213248,86227130778,86354847334,79515615232,75467273011,81304800461,75656960410,73948096102,51422796186,--,--,49716343603,49416660582,--,--,--,47276516966,48277802189,26388044186,26098846925,26002063360,25210807910,25312939213,2730491904,2725353882,2723361587,2727765606
2/8/2025 8:10,1.06425E+11,92832530432,92515126477,87768537498,86367010816,86379069440,80580024730,79446199501,82228491059,75734240461,74143655526,51365753651,--,--,49548152013,49513129574,--,--,--,47169981645,48151763354,26294406349,26180530995,25941770240,25193820979,25240692326,2730177331,2737097933,2722522726,2723676160
2/8/2025 8:15,1.06316E+11,92879296922,92266404250,87733829632,85667086336,86442613146,78856899789,79959792026,82668683264,76653212467,74089339290,51329892352,--,--,49643677286,49526656205,--,--,--,47244220826,48279794483,26392238490,26192799334,26008774246,25273434112,25693362586,2751358566,2728289894,2720635290,2731121050
2/8/2025 8:20,1.06328E+11,92897332429,88904355021,83533443891,85499314176,86498816819,78432121651,80049025843,82612269875,76792987648,73882874675,51467570381,--,--,49740880282,49444238131,--,--,--,47243906253,48326246400,26388568474,26091402035,26026180608,--,26088151450,2741816525,2723151872,2712666112,2723151872
2/8/2025 8:25,1.06304E+11,92841233613,89367091610,86286585037,85801933210,86412099584,79032641126,80231897498,79725330432,76761740083,74045613670,51406123827,--,--,49584432742,49587263898,--,--,--,47141040947,48154699366,24180372275,26177594982,25923105587,25241583616,25980777267,2734791066,2739824230,2712875827,2712456397
2/8/2025 8:30,1.06156E+11,92938331750,89596310323,85027769549,87026984550,86585953485,76180828979,80177056973,78769867981,72441292390,74038902784,51382950298,--,--,49673561702,49573737267,--,--,--,47196405760,48143689318,24535734682,26181107712,26042608299,25314092646,26090668032,2733742490,2717070131,2712770970,2720949862
2/8/2025 8:35,1.05443E+11,92950704947,88823719526,84230642074,87547707392,86582388326,67722700390,80271848243,76315046707,73988256563,73971059917,51438524826,--,--,49678490010,49545845146,--,--,--,47261522330,48212580762,25077953331,--,--,25291233690,25316084941,2735420211,2725039309,2713504973,2728080179
2/8/2025 8:40,1.05534E+11,92738787738,87482171392,84556644352,90597385830,86508673434,78328102912,80313791283,77235591578,74471440384,72816787456,51393016627,--,--,49591038771,49565243802,--,--,--,47223354163,48048478618,25494144796,26124921515,26038588757,25261349274,24305152819,2734371635,2739195085,2715077837,2726297600
2/8/2025 8:45,1.05071E+11,92127992218,87025935974,84724101939,90890777395,86569805414,78605241549,80341683405,80593970790,74337956659,72364222054,51319301734,--,--,49723054490,49551717171,--,--,--,47291406746,48215307059,25706784358,26139531674,26015904563,25346074214,24767050547,2743494246,2730701619,2725249024,2724095590
2/8/2025 8:50,1.04307E+11,91237226906,86629154816,84910119322,90958305690,86441354854,78757599642,79201566720,80887572070,74403807232,73646211072,51331360358,--,--,49662027366,49439519539,--,--,--,47247681126,48210169037,25821393715,26077455974,26039392666,25382250086,25113814630,2751253709,2727451034,2729862758,2712666112
2/8/2025 8:55,1.0459E+11,91367040614,86985985229,85069817446,91033278874,79120197222,78784443187,79235016294,79639242342,74380109414,72915143885,51297805926,--,--,49591667917,49538924544,--,--,--,47161068749,48106360013,25801995059,26181999002,25813144917,25278545920,25137512448,2697986048,2705011507,2681628262,2677224243
2/8/2025 9:00,1.04814E+11,91577280102,86941525606,85145419776,90782144922,86675606733,78678851584,79194750976,79231870566,74372035379,72360971469,51251878298,--,--,49680167731,49504111821,--,--,--,47260054323,48098495693,25742750515,26163544064,--,25408779059,25379628646,2772749517,2766143488,2753665434,2722837299
2/8/2025 9:05,1.04928E+11,91849175859,86835304858,85418049536,90693959680,83983387853,78661864653,79386325811,78987866931,74361339904,72243740672,51321294029,--,--,49646298726,49398520218,--,--,--,47223668736,48220969370,25896157184,26076721971,26018316288,25391267840,25385815245,2763417190,2750309990,2738461082,2707108659
2/8/2025 9:10,1.05182E+11,91733517926,86006929818,86824819098,90491794227,84565976678,77280575488,79385696666,78930195251,74455292314,72453560730,51323915469,--,--,49530431078,49399044506,--,--,--,47091757875,48131630694,25924888166,26153058304,25948166554,25322271539,25357818266,2742865101,2740453376,2728709325,2701446349
2/8/2025 9:15,1.05378E+11,91785841869,86031466496,88938328883,88615996621,84895124685,77729995162,77924820582,78994787533,74326527181,72402914509,51349186150,--,--,49717497037,49474646835,--,--,--,47193469747,48250644070,25937051648,26166480077,26011290829,25433525453,25520452403,2736363930,2736049357,2726612173,2701760922
2/8/2025 9:20,1.05384E+11,90930623283,86158868480,89877014118,87352986829,85068349440,78691749069,76798440243,79040400589,74451936870,72478411981,51432862515,--,--,49712044442,49505160397,--,--,--,47217901568,48189616947,25991682458,26080811418,26045264691,25459739853,25587246694,2732064768,2733113344,2732903629,2701341491
2/8/2025 9:25,1.05421E+11,88652591923,86397209805,90013328998,87502513766,84943988326,79318063514,77742473216,78930300109,69743411200,71672057037,51350129869,--,--,49662656512,49631618662,--,--,--,47121118003,48205031014,26047466701,26150017434,25959071744,25342299341,25522234982,2742760243,2730491904,2740977664,2700607488
2/8/2025 9:30,1.05584E+11,90350760755,86299901952,91875075686,87380669235,85048531354,79124181811,77925240013,79115373773,74597584077,71775236915,51359462195,--,--,49725571072,49550354022,--,--,--,47231952486,48233657139,25999022490,26148654285,26152743731,25529155584,25730691891,2746744832,2728080179,2730387046,2709205811
2/8/2025 9:35,1.05683E+11,92228445798,86532371251,91886190592,85129376563,85014662349,79339244749,78101400781,79148089344,74616248730,71525256397,51390604902,--,--,49785339904,49435010662,--,--,--,47239921664,48272664166,26227192627,26068647936,26155155456,25554531123,25741911654,2739299942,2728604467,2731121050,2704696934
2/8/2025 9:40,1.05539E+11,92000380518,86607763866,91330025882,85374638490,84927106253,79506387763,76585684173,79001603277,74714290586,71914802381,51362712781,--,--,49637176115,49491214336,--,--,--,47126046310,48148407910,26212931994,26151485440,26064034202,25500948890,25662849024,2736888218,2728394752,2729653043,2703124070
2/8/2025 9:45,1.04716E+11,87267108454,86607973581,90618986496,85813572403,85102008730,79643646362,74416495002,79065461555,74847145165,72815738880,51326327194,--,--,49709213286,49533891379,--,--,--,47180362547,48262388122,26227087770,26189024461,26135022797,25561871155,25769384346,2736678502,2740138803,2723885875,2702285210
2/8/2025 9:50,1.04968E+11,90328740659,86681059328,90771659162,85762297037,85166286438,79865734758,75828088013,79234806579,75181955482,72755970048,51377392845,--,--,49687298048,49473912832,--,--,--,47126570598,48349839360,26259174195,26073366528,26129675059,25597732454,25818667418,2738356224,2733952205,2721054720,2696203469
2/8/2025 9:55,1.04097E+11,93064999731,86858688102,90759600538,86318356890,85073802035,79885762560,76409418547,78946133606,75289644237,72907594138,51358623334,--,--,49644096717,49563985510,--,--,--,46994869453,48277592474,26223417754,26184096154,26052185293,25464353587,25725763584,2730282189,2718433280,2719376998,2705326080
2/8/2025 10:00,1.04408E+11,93215784960,86865503846,88968527872,86730132685,85074536038,79806595072,76805885133,79082763059,75133930701,71952131686,51391968051,--,--,49703131546,49611800576,--,--,--,47215384986,48328867840,26192379904,26178958131,26172561818,25614719386,25846454682,2728604467,2719062426,2717489562,2698300621
2/8/2025 10:05,1.04912E+11,93153184973,86963021414,89511375667,86516642611,85844819968,79888279142,77442580480,79051200922,74252078285,71633050010,51386410598,--,--,49702502400,49545425715,--,--,--,47110632243,48260710400,26273959117,26094023475,26158510899,25594796442,25869418496,2728394752,2746010829,2716336128,2691484877
2/8/2025 10:10,1.04528E+11,91614504550,87202725888,88475382579,87041874330,76577610138,80162272051,77741110067,78922226074,74439589888,72151885414,51394799206,--,--,49535254528,49373668966,--,--,--,46977987379,48095979110,26222159462,26154736026,25394832998,25543206502,25803043635,2728499610,2741082522,2728394752,2704696934
2/8/2025 10:15,1.04742E+11,90334927258,87203564749,88547210035,89282156954,86603150131,79988732723,77986581709,78988705792,74724933632,69399163699,51377287987,--,--,49569123533,49588102758,--,--,--,47235307930,48283883930,26220901171,26170150093,25770642637,25602136474,25901819494,2726612173,2735210496,2731645338,2691380019
2/8/2025 10:20,1.04863E+11,90993537843,87265745306,88815121203,88667062272,86624016794,80441717555,78999401267,79166858854,74834562253,69945576653,51371940250,--,--,49693379789,49510822707,--,--,--,47145759539,48281786778,26270498816,26073051955,26013387981,25622059418,25931599053,2735734784,2728709325,2726402458,2692638310
2/8/2025 10:25,1.04438E+11,90969001165,87368505754,88926270259,88701350707,86512553165,80436998963,79896772608,79078673613,74923481498,70885939610,51376449126,--,--,49619769754,49581706445,--,--,--,47061244314,48196852122,26240719258,26182313574,25899932058,25477880218,25845720678,2732798771,2729023898,2727660749,2709939814
2/8/2025 10:30,1.04937E+11,90037551104,87244459213,88935392870,88823404954,86650755482,80380795290,79810474803,78918031770,68265023898,71137597850,51400251802,--,--,49638958694,49494674637,--,--,--,47203745792,48265324134,26200349082,26169101517,26017687142,25627721728,25940302234,2734161920,2730491904,2724410163,2701760922
2/8/2025 10:35,1.0519E+11,88469091123,87257042125,89156118118,88849514496,86692803379,80495824077,79813201101,78551030170,68872988262,71143260160,51401719808,--,--,49639797555,49467935949,--,--,--,47174595379,48287239373,26283920589,26084062003,26001853645,25390428979,25930235904,2749995418,2727241318,2718118707,2692848026
2/8/2025 10:40,1.05382E+11,89967925658,87012619059,89259822285,88891981824,86639011430,80472755405,79810999091,78350332723,71999107891,71372164301,51326641766,--,--,49532318515,49545111142,--,--,--,47031464755,48134986138,26231596646,26137539379,25940616806,20111032320,25850229555,2747583693,2725039309,2714763264,2687919718
2/8/2025 10:45,1.05498E+11,90401721549,86723107226,89227211571,88515123610,86766308557,80433853235,79667868467,78462320640,76931923968,71528297267,51323705754,--,--,49638539264,49503063245,--,--,--,47170296218,48205765018,26234952090,26137958810,25999127347,23950000128,25935688499,2729757901,2745381683,2712351539,2689073152
2/8/2025 10:50,1.05509E+11,90424370790,86959456256,89358912717,88293349786,86593712947,79499257446,79143161037,78474274406,78193465754,71450702643,51350339584,--,--,49637176115,49400407654,--,--,--,47213812122,48160361677,26271127962,26033101210,26016219136,24645206016,25955087155,2727451034,2738880512,2710673818,2710044672
2/8/2025 10:55,1.05448E+11,90343211008,87652355277,89318227968,88315160166,86587631206,80117707571,78361342771,77450759373,78640997990,71036724838,51317728870,--,--,49528438784,49446230426,--,--,--,47131498906,48054665216,26226248909,26162102272,25890704589,24811824742,25852116992,2721893581,2733113344,2705221222,2703124070
2/8/2025 11:00,1.05573E+11,90635763712,86949599642,89245142221,87027403981,87934002790,79720506982,78735894118,76752512614,78173752525,69946730086,51315107430,--,--,49628787507,49492996915,--,--,--,47189380301,48165080269,26203599667,24431401370,26019679437,25050795213,25953724006,2718328422,2728919040,2699454054,2694316032
2/8/2025 11:05,1.05568E+11,90731603558,87446519808,89390160282,87443583795,87915757568,79228829696,79729524736,77075893453,77728002867,69185463910,51297701069,--,--,49716553318,49396737638,--,--,--,47159391027,48199054131,26286122598,26116148429,26004160512,25099658854,25944915968,2717908992,2728499610,2699244339,2682152550
2/8/2025 11:10,1.0538E+11,90845478912,87826104320,89813470413,87698178048,87931381350,79419251098,80468665958,77131153408,77743731507,69089099776,51221259878,--,--,49541965414,49533786522,--,--,--,46962153882,48070498714,26245228134,26191331328,25939253658,25068411290,25864909619,2715602125,2727975322,2699034624,2684039987
2/8/2025 11:15,1.05486E+11,91109615206,88026382336,90412521882,87666196480,88197090509,79339454464,80386981888,77542719488,77608150630,69656798822,51220211302,--,--,49625432064,49569752678,--,--,--,47018776986,48271091302,26235895808,26201712230,26013597696,25258308403,25964000051,2735420211,2723256730,2708471808,2681313690
2/8/2025 11:20,1.05524E+11,91127231283,88146863718,91904540672,87294056858,88215230874,79479334502,80468875674,77743836365,77639712768,69954070118,51278931558,--,--,49696315802,49445496422,--,--,--,47053379994,48260500685,26276475699,26214050475,26031318630,25783330406,25976792678,2728080179,2721159578,2731121050,2704487219
2/8/2025 11:25,1.05428E+11,91126497280,88257907917,91580845261,87518766694,88125997056,79481955942,80456083046,77673057485,77686793830,70050329395,51249676288,--,--,49656050483,49479155712,--,--,--,47017833267,48187624653,26232435507,--,25894479462,26425897779,25883679130,2721683866,2720111002,2729443328,2698929766
2/8/2025 11:30,1.05555E+11,91101750886,88264094515,90738419302,87580737536,88278250291,79393036698,80341054259,77424544973,77644641075,68183234970,51267187507,--,--,49676707430,49504216678,--,--,--,47203955507,48257984102,26208318259,26169311232,26041489818,26535473971,25975429530,2709415526,2717070131,2721054720,2691589734
2/8/2025 11:35,1.05971E+11,91350787686,88470873702,90037970534,87576752947,88317152461,79422606541,80433119232,77463132570,77523111117,68179040666,51347298714,--,--,49676392858,49445601280,--,--,--,47172917658,48283359642,26284654592,26108074394,26028592333,26521423053,25964314624,2710464102,2733008486,2708471808,2687395430
2/8/2025 11:40,1.05965E+11,91308530074,87552530842,90431291392,87720512717,88214392013,79514356941,80443185562,77938347213,77642334208,68788787610,51340273254,--,--,49580133581,49481777152,--,--,--,47062083174,48123346944,26240719258,26137853952,25945754829,26455467622,25879484826,2707528090,2724410163,2715182694,2682781696
2/8/2025 11:45,1.06036E+11,91568996352,87566476902,90260897792,86733697843,87047326925,78690176205,79765281178,78183504282,77602488320,68981935309,51326432051,--,--,49639063552,49648710451,--,--,--,47127933747,48245925478,26254350746,26208318259,26018735718,26507791565,25798220186,2737727078,2714029261,2725144166,2700922061
2/8/2025 11:50,1.06057E+11,91639880090,87839211520,90285958758,86967215718,85799102054,78686925619,79393456128,78197869773,77628807578,68947122586,51373827686,--,--,49694008934,49549305446,--,--,--,47097315328,48233342566,26287905178,26103460659,26039392666,26525722214,24914270618,2734476493,2702180352,2717489562,2696832614
2/8/2025 11:55,1.05993E+11,91632644915,87698807194,89979040563,85927238042,86731705549,79127956685,78337225523,78099723059,77663830016,69724851405,51292982477,--,--,49611066573,49537037107,--,--,--,47094798746,48164241408,26245962138,26203494810,25902763213,26420340326,25140238746,2740872806,2722732442,2715706982,2690436301
2/8/2025 12:00,1.05508E+11,91826002330,87709922099,89284673536,88572480717,87178084352,79104258867,74496711066,78267180646,77513883648,71074263859,51313010278,--,--,49687298048,49543852851,--,--,--,47161802752,48198215270,26220481741,26208737690,26029221478,26527190221,25513951232,2731959910,2723047014,2713085542,2700502630
2/8/2025 12:05,1.06218E+11,91793811046,88329630515,89117111091,88619142349,88419178906,79145887334,74174588518,78527017779,77461349990,71056857498,51303677952,--,--,49652695040,49433123226,--,--,--,47189275443,48228309402,26302899814,26128102195,26017267712,26507162419,25571518054,2737831936,2718013850,2713819546,2699978342
